Model,DPO2002B
Firmware Version,1.56

Point Format,Y,
Horizontal Units,S,
Horizontal Scale,0.001,
Sample Interval,8e-08,
Filter Frequency,7e+07,
Record Length,125000,
Gating,0.0% to 100.0%,
Probe Attenuation,10,
Vertical Units,V,
Vertical Offset,0,
Vertical Scale,1,
Label,,
TIME,CH2,CH2 Peak Detect
8.979520e-03,0.14,0.18
8.979600e-03,0.14,0.1
8.979680e-03,0.14,0.18
8.979760e-03,0.14,0.1
8.979840e-03,0.14,0.18
8.979920e-03,0.14,0.1
8.980000e-03,0.14,0.18
8.980080e-03,0.14,0.1
8.980160e-03,0.14,0.18
8.980240e-03,0.14,0.14
8.980320e-03,0.14,0.18
8.980400e-03,0.18,0.1
8.980480e-03,0.1,0.18
8.980560e-03,0.14,0.1
8.980640e-03,0.14,0.18
8.980720e-03,0.14,0.1
8.980800e-03,0.14,0.18
8.980880e-03,0.14,0.1
8.980960e-03,0.14,0.18
8.981040e-03,0.14,0.1
8.981120e-03,0.14,0.18
8.981200e-03,0.14,0.1
8.981280e-03,0.18,0.18
8.981360e-03,0.14,0.14
8.981440e-03,0.14,0.18
8.981520e-03,0.14,0.1
8.981600e-03,0.14,0.18
8.981680e-03,0.14,0.14
8.981760e-03,0.14,0.18
8.981840e-03,0.14,0.1
8.981920e-03,0.14,0.18
8.982000e-03,0.14,0.1
8.982080e-03,0.14,0.18
8.982160e-03,0.14,0.14
8.982240e-03,0.14,0.18
8.982320e-03,0.14,0.1
8.982400e-03,0.14,0.18
8.982480e-03,0.14,0.1
8.982560e-03,0.14,0.18
8.982640e-03,0.14,0.1
8.982720e-03,0.14,0.18
8.982800e-03,0.14,0.14
8.982880e-03,0.14,0.18
8.982960e-03,0.14,0.1
8.983040e-03,0.14,0.18
8.983120e-03,0.14,0.1
8.983200e-03,0.14,0.18
8.983280e-03,0.14,0.1
8.983360e-03,0.14,0.18
8.983440e-03,0.14,0.1
8.983520e-03,0.14,0.14
8.983600e-03,0.14,0.1
8.983680e-03,0.14,0.14
8.983760e-03,0.14,0.1
8.983840e-03,0.14,0.14
8.983920e-03,0.14,0.1
8.984000e-03,0.14,0.18
8.984080e-03,0.14,0.1
8.984160e-03,0.14,0.18
8.984240e-03,0.14,0.1
8.984320e-03,0.14,0.18
8.984400e-03,0.14,0.1
8.984480e-03,0.14,0.14
8.984560e-03,0.14,0.1
8.984640e-03,0.14,0.18
8.984720e-03,0.14,0.1
8.984800e-03,0.14,0.18
8.984880e-03,0.14,0.1
8.984960e-03,0.14,0.18
8.985040e-03,0.14,0.1
8.985120e-03,0.14,0.18
8.985200e-03,0.14,0.1
8.985280e-03,0.14,0.18
8.985360e-03,0.14,0.1
8.985440e-03,0.14,0.18
8.985520e-03,0.14,0.1
8.985600e-03,0.14,0.18
8.985680e-03,0.14,0.1
8.985760e-03,0.14,0.18
8.985840e-03,0.14,0.1
8.985920e-03,0.14,0.18
8.986000e-03,0.14,0.1
8.986080e-03,0.14,0.18
8.986160e-03,0.14,0.1
8.986240e-03,0.14,0.14
8.986320e-03,0.1,0.1
8.986400e-03,0.14,0.18
8.986480e-03,0.14,0.1
8.986560e-03,0.14,0.14
8.986640e-03,0.14,0.1
8.986720e-03,0.14,0.18
8.986800e-03,0.14,0.1
8.986880e-03,0.14,0.14
8.986960e-03,0.14,0.1
8.987040e-03,0.14,0.18
8.987120e-03,0.14,0.1
8.987200e-03,0.14,0.14
8.987280e-03,0.14,0.1
8.987360e-03,0.14,0.14
8.987440e-03,0.14,0.1
8.987520e-03,0.14,0.18
8.987600e-03,0.14,0.1
8.987680e-03,0.1,0.18
8.987760e-03,0.14,0.1
8.987840e-03,0.14,0.18
8.987920e-03,0.14,0.1
8.988000e-03,0.14,0.18
8.988080e-03,0.14,0.1
8.988160e-03,0.14,0.18
8.988240e-03,0.14,0.1
8.988320e-03,0.14,0.18
8.988400e-03,0.14,0.1
8.988480e-03,0.14,0.18
8.988560e-03,0.14,0.1
8.988640e-03,0.14,0.18
8.988720e-03,0.14,0.1
8.988800e-03,0.14,0.18
8.988880e-03,0.14,0.1
8.988960e-03,0.14,0.18
8.989040e-03,0.14,0.1
8.989120e-03,0.14,0.18
8.989200e-03,0.14,0.1
8.989280e-03,0.14,0.14
8.989360e-03,0.14,0.1
8.989440e-03,0.14,0.18
8.989520e-03,0.14,0.1
8.989600e-03,0.14,0.18
8.989680e-03,0.14,0.1
8.989760e-03,0.14,0.18
8.989840e-03,0.14,0.1
8.989920e-03,0.14,0.18
8.990000e-03,0.14,0.1
8.990080e-03,0.14,0.14
8.990160e-03,0.14,0.1
8.990240e-03,0.14,0.14
8.990320e-03,0.14,0.1
8.990400e-03,0.14,0.18
8.990480e-03,0.14,0.1
8.990560e-03,0.14,0.18
8.990640e-03,0.14,0.1
8.990720e-03,0.14,0.18
8.990800e-03,0.14,0.1
8.990880e-03,0.14,0.18
8.990960e-03,0.14,0.1
8.991040e-03,0.14,0.18
8.991120e-03,0.14,0.1
8.991200e-03,0.14,0.18
8.991280e-03,0.1,0.1
8.991360e-03,0.14,0.18
8.991440e-03,0.1,0.1
8.991520e-03,0.14,0.14
8.991600e-03,0.14,0.1
8.991680e-03,0.14,0.14
8.991760e-03,0.14,0.1
8.991840e-03,0.14,0.14
8.991920e-03,0.14,0.1
8.992000e-03,0.14,0.14
8.992080e-03,0.14,0.1
8.992160e-03,0.14,0.14
8.992240e-03,0.1,0.1
8.992320e-03,0.14,0.14
8.992400e-03,0.14,0.1
8.992480e-03,0.1,0.14
8.992560e-03,0.14,0.1
8.992640e-03,0.14,0.18
8.992720e-03,0.14,0.1
8.992800e-03,0.14,0.14
8.992880e-03,0.14,0.1
8.992960e-03,0.14,0.18
8.993040e-03,0.14,0.1
8.993120e-03,0.14,0.14
8.993200e-03,0.14,0.1
8.993280e-03,0.14,0.14
8.993360e-03,0.14,0.1
8.993440e-03,0.14,0.14
8.993520e-03,0.14,0.1
8.993600e-03,0.14,0.18
8.993680e-03,0.14,0.1
8.993760e-03,0.14,0.14
8.993840e-03,0.14,0.1
8.993920e-03,0.14,0.18
8.994000e-03,0.14,0.1
8.994080e-03,0.14,0.18
8.994160e-03,0.14,0.1
8.994240e-03,0.14,0.14
8.994320e-03,0.14,0.1
8.994400e-03,0.14,0.18
8.994480e-03,0.14,0.1
8.994560e-03,0.14,0.14
8.994640e-03,0.14,0.1
8.994720e-03,0.14,0.14
8.994800e-03,0.14,0.1
8.994880e-03,0.14,0.18
8.994960e-03,0.14,0.1
8.995040e-03,0.14,0.18
8.995120e-03,0.14,0.1
8.995200e-03,0.14,0.14
8.995280e-03,0.14,0.1
8.995360e-03,0.1,0.14
8.995440e-03,0.14,0.1
8.995520e-03,0.14,0.14
8.995600e-03,0.14,0.1
8.995680e-03,0.14,0.18
8.995760e-03,0.14,0.1
8.995840e-03,0.14,0.14
8.995920e-03,0.14,0.1
8.996000e-03,0.14,0.14
8.996080e-03,0.14,0.1
8.996160e-03,0.1,0.14
8.996240e-03,0.14,0.1
8.996320e-03,0.14,0.14
8.996400e-03,0.14,0.1
8.996480e-03,0.14,0.18
8.996560e-03,0.14,0.1
8.996640e-03,0.14,0.18
8.996720e-03,0.14,0.1
8.996800e-03,0.14,0.14
8.996880e-03,0.14,0.1
8.996960e-03,0.1,0.14
8.997040e-03,0.14,0.1
8.997120e-03,0.14,0.18
8.997200e-03,0.14,0.1
8.997280e-03,0.14,0.18
8.997360e-03,0.14,0.1
8.997440e-03,0.14,0.14
8.997520e-03,0.14,0.1
8.997600e-03,0.14,0.14
8.997680e-03,0.14,0.1
8.997760e-03,0.14,0.18
8.997840e-03,0.14,0.1
8.997920e-03,0.14,0.18
8.998000e-03,0.14,0.1
8.998080e-03,0.14,0.14
8.998160e-03,0.14,0.1
8.998240e-03,0.14,0.14
8.998320e-03,0.14,0.1
8.998400e-03,0.14,0.14
8.998480e-03,0.14,0.1
8.998560e-03,0.14,0.14
8.998640e-03,0.14,0.1
8.998720e-03,0.14,0.18
8.998800e-03,0.14,0.1
8.998880e-03,0.1,0.18
8.998960e-03,0.14,0.1
8.999040e-03,0.14,0.14
8.999120e-03,0.14,0.1
8.999200e-03,0.14,0.14
8.999280e-03,0.14,0.1
8.999360e-03,0.14,0.14
8.999440e-03,0.14,0.1
8.999520e-03,0.1,0.18
8.999600e-03,0.14,0.1
8.999680e-03,0.14,0.14
8.999760e-03,0.14,0.1
8.999840e-03,0.14,0.18
8.999920e-03,0.14,0.1
9.000000e-03,0.1,0.14
9.000080e-03,0.1,0.1
9.000160e-03,0.14,0.14
9.000240e-03,0.14,0.1
9.000320e-03,0.14,0.14
9.000400e-03,0.14,0.1
9.000480e-03,0.14,0.14
9.000560e-03,0.14,0.1
9.000640e-03,0.14,0.14
9.000720e-03,0.14,0.1
9.000800e-03,0.14,0.14
9.000880e-03,0.14,0.1
9.000960e-03,0.14,0.14
9.001040e-03,0.14,0.1
9.001120e-03,0.14,0.14
9.001200e-03,0.14,0.1
9.001280e-03,0.14,0.14
9.001360e-03,0.14,0.1
9.001440e-03,0.14,0.18
9.001520e-03,0.14,0.1
9.001600e-03,0.14,0.14
9.001680e-03,0.14,0.1
9.001760e-03,0.14,0.14
9.001840e-03,0.14,0.1
9.001920e-03,0.14,0.14
9.002000e-03,0.1,0.1
9.002080e-03,0.14,0.14
9.002160e-03,0.14,0.1
9.002240e-03,0.14,0.14
9.002320e-03,0.14,0.1
9.002400e-03,0.14,0.14
9.002480e-03,0.14,0.1
9.002560e-03,0.14,0.18
9.002640e-03,0.14,0.1
9.002720e-03,0.14,0.14
9.002800e-03,0.1,0.1
9.002880e-03,0.14,0.14
9.002960e-03,0.1,0.1
9.003040e-03,0.1,0.14
9.003120e-03,0.14,0.1
9.003200e-03,0.14,0.18
9.003280e-03,0.14,0.1
9.003360e-03,0.14,0.18
9.003440e-03,0.1,0.1
9.003520e-03,0.14,0.18
9.003600e-03,0.14,0.1
9.003680e-03,0.14,0.14
9.003760e-03,0.14,0.1
9.003840e-03,0.14,0.14
9.003920e-03,0.14,0.1
9.004000e-03,0.14,0.14
9.004080e-03,0.14,0.1
9.004160e-03,0.14,0.14
9.004240e-03,0.14,0.1
9.004320e-03,0.14,0.18
9.004400e-03,0.14,0.1
9.004480e-03,0.14,0.14
9.004560e-03,0.14,0.1
9.004640e-03,0.14,0.14
9.004720e-03,0.14,0.1
9.004800e-03,0.14,0.18
9.004880e-03,0.14,0.1
9.004960e-03,0.1,0.14
9.005040e-03,0.14,0.1
9.005120e-03,0.14,0.18
9.005200e-03,0.14,0.1
9.005280e-03,0.14,0.18
9.005360e-03,0.14,0.1
9.005440e-03,0.14,0.14
9.005520e-03,0.14,0.1
9.005600e-03,0.14,0.14
9.005680e-03,0.14,0.1
9.005760e-03,0.1,0.14
9.005840e-03,0.14,0.1
9.005920e-03,0.14,0.14
9.006000e-03,0.14,0.1
9.006080e-03,0.14,0.14
9.006160e-03,0.14,0.1
9.006240e-03,0.14,0.14
9.006320e-03,0.14,0.1
9.006400e-03,0.14,0.14
9.006480e-03,0.14,0.1
9.006560e-03,0.14,0.14
9.006640e-03,0.14,0.1
9.006720e-03,0.14,0.14
9.006800e-03,0.14,0.1
9.006880e-03,0.14,0.14
9.006960e-03,0.14,0.1
9.007040e-03,0.14,0.14
9.007120e-03,0.14,0.1
9.007200e-03,0.14,0.14
9.007280e-03,0.1,0.1
9.007360e-03,0.14,0.14
9.007440e-03,0.14,0.1
9.007520e-03,0.1,0.14
9.007600e-03,0.1,0.1
9.007680e-03,0.14,0.14
9.007760e-03,0.14,0.1
9.007840e-03,0.1,0.14
9.007920e-03,0.1,0.1
9.008000e-03,0.14,0.14
9.008080e-03,0.1,0.1
9.008160e-03,0.14,0.14
9.008240e-03,0.14,0.1
9.008320e-03,0.14,0.14
9.008400e-03,0.14,0.1
9.008480e-03,0.14,0.14
9.008560e-03,0.14,0.1
9.008640e-03,0.1,0.14
9.008720e-03,0.14,0.1
9.008800e-03,0.14,0.14
9.008880e-03,0.14,0.1
9.008960e-03,0.14,0.14
9.009040e-03,0.14,0.1
9.009120e-03,0.14,0.14
9.009200e-03,0.14,0.1
9.009280e-03,0.14,0.14
9.009360e-03,0.14,0.1
9.009440e-03,0.1,0.18
9.009520e-03,0.14,0.1
9.009600e-03,0.14,0.14
9.009680e-03,0.1,0.1
9.009760e-03,0.14,0.14
9.009840e-03,0.1,0.1
9.009920e-03,0.14,0.14
9.010000e-03,0.14,0.1
9.010080e-03,0.14,0.14
9.010160e-03,0.14,0.1
9.010240e-03,0.14,0.14
9.010320e-03,0.14,0.1
9.010400e-03,0.14,0.14
9.010480e-03,0.14,0.1
9.010560e-03,0.14,0.14
9.010640e-03,0.14,0.1
9.010720e-03,0.14,0.14
9.010800e-03,0.14,0.1
9.010880e-03,0.14,0.14
9.010960e-03,0.1,0.1
9.011040e-03,0.14,0.14
9.011120e-03,0.14,0.1
9.011200e-03,0.14,0.14
9.011280e-03,0.14,0.1
9.011360e-03,0.14,0.14
9.011440e-03,0.14,0.1
9.011520e-03,0.14,0.14
9.011600e-03,0.14,0.1
9.011680e-03,0.1,0.14
9.011760e-03,0.14,0.1
9.011840e-03,0.14,0.14
9.011920e-03,0.14,0.1
9.012000e-03,0.14,0.14
9.012080e-03,0.14,0.1
9.012160e-03,0.14,0.14
9.012240e-03,0.14,0.1
9.012320e-03,0.14,0.14
9.012400e-03,0.1,0.1
9.012480e-03,0.14,0.14
9.012560e-03,0.14,0.1
9.012640e-03,0.14,0.14
9.012720e-03,0.14,0.1
9.012800e-03,0.14,0.14
9.012880e-03,0.1,0.1
9.012960e-03,0.14,0.14
9.013040e-03,0.14,0.1
9.013120e-03,0.1,0.14
9.013200e-03,0.14,0.1
9.013280e-03,0.14,0.14
9.013360e-03,0.14,0.1
9.013440e-03,0.1,0.14
9.013520e-03,0.14,0.1
9.013600e-03,0.14,0.14
9.013680e-03,0.14,0.1
9.013760e-03,0.1,0.14
9.013840e-03,0.14,0.1
9.013920e-03,0.14,0.14
9.014000e-03,0.14,0.1
9.014080e-03,0.14,0.14
9.014160e-03,0.14,0.1
9.014240e-03,0.1,0.14
9.014320e-03,0.1,0.1
9.014400e-03,0.14,0.14
9.014480e-03,0.14,0.1
9.014560e-03,0.14,0.14
9.014640e-03,0.1,0.1
9.014720e-03,0.14,0.14
9.014800e-03,0.1,0.1
9.014880e-03,0.14,0.14
9.014960e-03,0.14,0.1
9.015040e-03,0.14,0.14
9.015120e-03,0.14,0.1
9.015200e-03,0.1,0.14
9.015280e-03,0.14,0.1
9.015360e-03,0.14,0.14
9.015440e-03,0.1,0.1
9.015520e-03,0.14,0.14
9.015600e-03,0.1,0.1
9.015680e-03,0.14,0.14
9.015760e-03,0.1,0.1
9.015840e-03,0.14,0.14
9.015920e-03,0.1,0.1
9.016000e-03,0.1,0.14
9.016080e-03,0.14,0.1
9.016160e-03,0.1,0.14
9.016240e-03,0.1,0.1
9.016320e-03,0.1,0.14
9.016400e-03,0.14,0.1
9.016480e-03,0.14,0.14
9.016560e-03,0.14,0.1
9.016640e-03,0.14,0.14
9.016720e-03,0.14,0.1
9.016800e-03,0.14,0.14
9.016880e-03,0.14,0.1
9.016960e-03,0.14,0.14
9.017040e-03,0.1,0.1
9.017120e-03,0.14,0.14
9.017200e-03,0.14,0.1
9.017280e-03,0.1,0.14
9.017360e-03,0.1,0.1
9.017440e-03,0.1,0.14
9.017520e-03,0.14,0.1
9.017600e-03,0.14,0.14
9.017680e-03,0.14,0.1
9.017760e-03,0.1,0.14
9.017840e-03,0.14,0.1
9.017920e-03,0.14,0.14
9.018000e-03,0.14,0.1
9.018080e-03,0.14,0.14
9.018160e-03,0.14,0.1
9.018240e-03,0.1,0.14
9.018320e-03,0.14,0.1
9.018400e-03,0.14,0.14
9.018480e-03,0.1,0.1
9.018560e-03,0.14,0.14
9.018640e-03,0.14,0.1
9.018720e-03,0.1,0.14
9.018800e-03,0.1,0.1
9.018880e-03,0.14,0.14
9.018960e-03,0.1,0.1
9.019040e-03,0.1,0.14
9.019120e-03,0.14,0.06
9.019200e-03,0.14,0.14
9.019280e-03,0.14,0.1
9.019360e-03,0.14,0.14
9.019440e-03,0.14,0.1
9.019520e-03,0.1,0.14
9.019600e-03,0.1,0.1
9.019680e-03,0.1,0.14
9.019760e-03,0.14,0.1
9.019840e-03,0.14,0.14
9.019920e-03,0.14,0.1
9.020000e-03,0.14,0.14
9.020080e-03,0.14,0.1
9.020160e-03,0.14,0.14
9.020240e-03,0.14,0.1
9.020320e-03,0.1,0.14
9.020400e-03,0.1,0.1
9.020480e-03,0.14,0.14
9.020560e-03,0.1,0.1
9.020640e-03,0.1,0.14
9.020720e-03,0.14,0.1
9.020800e-03,0.1,0.14
9.020880e-03,0.14,0.1
9.020960e-03,0.1,0.14
9.021040e-03,0.1,0.1
9.021120e-03,0.14,0.14
9.021200e-03,0.14,0.1
9.021280e-03,0.14,0.14
9.021360e-03,0.14,0.1
9.021440e-03,0.1,0.14
9.021520e-03,0.14,0.1
9.021600e-03,0.14,0.14
9.021680e-03,0.1,0.1
9.021760e-03,0.14,0.14
9.021840e-03,0.14,0.1
9.021920e-03,0.1,0.14
9.022000e-03,0.14,0.1
9.022080e-03,0.14,0.14
9.022160e-03,0.14,0.1
9.022240e-03,0.14,0.14
9.022320e-03,0.14,0.1
9.022400e-03,0.14,0.14
9.022480e-03,0.1,0.1
9.022560e-03,0.14,0.14
9.022640e-03,0.1,0.1
9.022720e-03,0.1,0.14
9.022800e-03,0.1,0.1
9.022880e-03,0.14,0.14
9.022960e-03,0.14,0.1
9.023040e-03,0.1,0.14
9.023120e-03,0.14,0.1
9.023200e-03,0.14,0.14
9.023280e-03,0.14,0.1
9.023360e-03,0.14,0.18
9.023440e-03,0.14,0.1
9.023520e-03,0.14,0.14
9.023600e-03,0.14,0.1
9.023680e-03,0.14,0.14
9.023760e-03,0.1,0.1
9.023840e-03,0.1,0.14
9.023920e-03,0.14,0.1
9.024000e-03,0.14,0.14
9.024080e-03,0.1,0.1
9.024160e-03,0.1,0.14
9.024240e-03,0.14,0.1
9.024320e-03,0.14,0.14
9.024400e-03,0.14,0.1
9.024480e-03,0.14,0.14
9.024560e-03,0.1,0.1
9.024640e-03,0.1,0.14
9.024720e-03,0.14,0.1
9.024800e-03,0.14,0.14
9.024880e-03,0.14,0.1
9.024960e-03,0.1,0.14
9.025040e-03,0.14,0.06
9.025120e-03,0.1,0.14
9.025200e-03,0.14,0.1
9.025280e-03,0.1,0.14
9.025360e-03,0.1,0.1
9.025440e-03,0.14,0.14
9.025520e-03,0.1,0.1
9.025600e-03,0.14,0.14
9.025680e-03,0.1,0.1
9.025760e-03,0.1,0.14
9.025840e-03,0.14,0.1
9.025920e-03,0.1,0.14
9.026000e-03,0.14,0.06
9.026080e-03,0.14,0.14
9.026160e-03,0.1,0.1
9.026240e-03,0.14,0.14
9.026320e-03,0.14,0.1
9.026400e-03,0.14,0.14
9.026480e-03,0.1,0.1
9.026560e-03,0.1,0.14
9.026640e-03,0.1,0.1
9.026720e-03,0.14,0.14
9.026800e-03,0.1,0.1
9.026880e-03,0.1,0.14
9.026960e-03,0.1,0.1
9.027040e-03,0.1,0.14
9.027120e-03,0.1,0.1
9.027200e-03,0.1,0.14
9.027280e-03,0.1,0.1
9.027360e-03,0.14,0.14
9.027440e-03,0.14,0.1
9.027520e-03,0.1,0.14
9.027600e-03,0.1,0.1
9.027680e-03,0.1,0.14
9.027760e-03,0.14,0.1
9.027840e-03,0.14,0.14
9.027920e-03,0.1,0.1
9.028000e-03,0.14,0.14
9.028080e-03,0.14,0.1
9.028160e-03,0.1,0.14
9.028240e-03,0.1,0.1
9.028320e-03,0.1,0.14
9.028400e-03,0.1,0.1
9.028480e-03,0.1,0.14
9.028560e-03,0.14,0.1
9.028640e-03,0.1,0.14
9.028720e-03,0.1,0.1
9.028800e-03,0.14,0.14
9.028880e-03,0.1,0.06
9.028960e-03,0.1,0.14
9.029040e-03,0.14,0.1
9.029120e-03,0.14,0.14
9.029200e-03,0.1,0.1
9.029280e-03,0.14,0.14
9.029360e-03,0.14,0.1
9.029440e-03,0.1,0.14
9.029520e-03,0.1,0.1
9.029600e-03,0.14,0.14
9.029680e-03,0.14,0.1
9.029760e-03,0.1,0.14
9.029840e-03,0.1,0.06
9.029920e-03,0.14,0.14
9.030000e-03,0.1,0.1
9.030080e-03,0.1,0.14
9.030160e-03,0.1,0.06
9.030240e-03,0.1,0.14
9.030320e-03,0.1,0.06
9.030400e-03,0.1,0.14
9.030480e-03,0.1,0.1
9.030560e-03,0.1,0.14
9.030640e-03,0.1,0.06
9.030720e-03,0.14,0.14
9.030800e-03,0.14,0.1
9.030880e-03,0.1,0.14
9.030960e-03,0.1,0.1
9.031040e-03,0.14,0.14
9.031120e-03,0.14,0.06
9.031200e-03,0.1,0.14
9.031280e-03,0.1,0.06
9.031360e-03,0.14,0.14
9.031440e-03,0.14,0.1
9.031520e-03,0.1,0.14
9.031600e-03,0.1,0.06
9.031680e-03,0.1,0.14
9.031760e-03,0.1,0.1
9.031840e-03,0.1,0.14
9.031920e-03,0.1,0.1
9.032000e-03,0.1,0.14
9.032080e-03,0.1,0.1
9.032160e-03,0.1,0.14
9.032240e-03,0.14,0.1
9.032320e-03,0.1,0.14
9.032400e-03,0.1,0.1
9.032480e-03,0.14,0.14
9.032560e-03,0.14,0.1
9.032640e-03,0.14,0.14
9.032720e-03,0.1,0.1
9.032800e-03,0.14,0.14
9.032880e-03,0.14,0.1
9.032960e-03,0.1,0.14
9.033040e-03,0.1,0.1
9.033120e-03,0.1,0.14
9.033200e-03,0.14,0.1
9.033280e-03,0.1,0.14
9.033360e-03,0.14,0.1
9.033440e-03,0.1,0.14
9.033520e-03,0.1,0.1
9.033600e-03,0.1,0.14
9.033680e-03,0.14,0.1
9.033760e-03,0.14,0.14
9.033840e-03,0.14,0.1
9.033920e-03,0.1,0.14
9.034000e-03,0.14,0.1
9.034080e-03,0.1,0.14
9.034160e-03,0.1,0.1
9.034240e-03,0.1,0.14
9.034320e-03,0.1,0.1
9.034400e-03,0.14,0.14
9.034480e-03,0.1,0.1
9.034560e-03,0.14,0.14
9.034640e-03,0.1,0.1
9.034720e-03,0.1,0.14
9.034800e-03,0.14,0.1
9.034880e-03,0.1,0.14
9.034960e-03,0.14,0.06
9.035040e-03,0.14,0.14
9.035120e-03,0.1,0.06
9.035200e-03,0.1,0.14
9.035280e-03,0.1,0.1
9.035360e-03,0.14,0.14
9.035440e-03,0.1,0.06
9.035520e-03,0.14,0.14
9.035600e-03,0.14,0.1
9.035680e-03,0.14,0.14
9.035760e-03,0.14,0.1
9.035840e-03,0.14,0.14
9.035920e-03,0.14,0.1
9.036000e-03,0.14,0.14
9.036080e-03,0.1,0.06
9.036160e-03,0.1,0.14
9.036240e-03,0.14,0.1
9.036320e-03,0.1,0.14
9.036400e-03,0.14,0.1
9.036480e-03,0.1,0.14
9.036560e-03,0.1,0.1
9.036640e-03,0.1,0.14
9.036720e-03,0.1,0.1
9.036800e-03,0.14,0.14
9.036880e-03,0.14,0.1
9.036960e-03,0.14,0.14
9.037040e-03,0.1,0.1
9.037120e-03,0.1,0.14
9.037200e-03,0.1,0.1
9.037280e-03,0.1,0.14
9.037360e-03,0.1,0.1
9.037440e-03,0.14,0.14
9.037520e-03,0.14,0.1
9.037600e-03,0.14,0.14
9.037680e-03,0.1,0.1
9.037760e-03,0.14,0.14
9.037840e-03,0.1,0.06
9.037920e-03,0.1,0.14
9.038000e-03,0.1,0.1
9.038080e-03,0.14,0.14
9.038160e-03,0.14,0.1
9.038240e-03,0.1,0.14
9.038320e-03,0.1,0.1
9.038400e-03,0.1,0.14
9.038480e-03,0.14,0.1
9.038560e-03,0.1,0.14
9.038640e-03,0.1,0.1
9.038720e-03,0.1,0.14
9.038800e-03,0.1,0.1
9.038880e-03,0.1,0.14
9.038960e-03,0.14,0.1
9.039040e-03,0.14,0.14
9.039120e-03,0.1,0.1
9.039200e-03,0.14,0.14
9.039280e-03,0.1,0.1
9.039360e-03,0.1,0.14
9.039440e-03,0.1,0.1
9.039520e-03,0.1,0.14
9.039600e-03,0.14,0.1
9.039680e-03,0.1,0.14
9.039760e-03,0.1,0.1
9.039840e-03,0.14,0.14
9.039920e-03,0.1,0.06
9.040000e-03,0.1,0.14
9.040080e-03,0.1,0.1
9.040160e-03,0.14,0.14
9.040240e-03,0.14,0.1
9.040320e-03,0.1,0.14
9.040400e-03,0.1,0.06
9.040480e-03,0.14,0.14
9.040560e-03,0.14,0.06
9.040640e-03,0.1,0.14
9.040720e-03,0.1,0.06
9.040800e-03,0.1,0.14
9.040880e-03,0.1,0.1
9.040960e-03,0.1,0.14
9.041040e-03,0.1,0.1
9.041120e-03,0.14,0.14
9.041200e-03,0.1,0.1
9.041280e-03,0.1,0.14
9.041360e-03,0.14,0.1
9.041440e-03,0.1,0.14
9.041520e-03,0.14,0.1
9.041600e-03,0.14,0.14
9.041680e-03,0.14,0.1
9.041760e-03,0.1,0.14
9.041840e-03,0.1,0.1
9.041920e-03,0.1,0.14
9.042000e-03,0.1,0.06
9.042080e-03,0.14,0.14
9.042160e-03,0.1,0.1
9.042240e-03,0.1,0.14
9.042320e-03,0.1,0.1
9.042400e-03,0.14,0.14
9.042480e-03,0.1,0.1
9.042560e-03,0.14,0.14
9.042640e-03,0.1,0.06
9.042720e-03,0.1,0.14
9.042800e-03,0.1,0.06
9.042880e-03,0.1,0.14
9.042960e-03,0.1,0.1
9.043040e-03,0.1,0.14
9.043120e-03,0.14,0.1
9.043200e-03,0.1,0.14
9.043280e-03,0.1,0.1
9.043360e-03,0.1,0.14
9.043440e-03,0.1,0.1
9.043520e-03,0.14,0.14
9.043600e-03,0.14,0.1
9.043680e-03,0.14,0.14
9.043760e-03,0.14,0.1
9.043840e-03,0.1,0.14
9.043920e-03,0.14,0.06
9.044000e-03,0.1,0.14
9.044080e-03,0.1,0.1
9.044160e-03,0.1,0.14
9.044240e-03,0.1,0.1
9.044320e-03,0.1,0.14
9.044400e-03,0.1,0.1
9.044480e-03,0.14,0.14
9.044560e-03,0.1,0.1
9.044640e-03,0.14,0.14
9.044720e-03,0.1,0.1
9.044800e-03,0.1,0.14
9.044880e-03,0.1,0.06
9.044960e-03,0.1,0.14
9.045040e-03,0.14,0.1
9.045120e-03,0.1,0.14
9.045200e-03,0.1,0.1
9.045280e-03,0.1,0.14
9.045360e-03,0.1,0.06
9.045440e-03,0.1,0.14
9.045520e-03,0.1,0.06
9.045600e-03,0.1,0.14
9.045680e-03,0.1,0.1
9.045760e-03,0.1,0.14
9.045840e-03,0.14,0.06
9.045920e-03,0.14,0.14
9.046000e-03,0.1,0.06
9.046080e-03,0.1,0.14
9.046160e-03,0.14,0.1
9.046240e-03,0.1,0.14
9.046320e-03,0.14,0.1
9.046400e-03,0.1,0.14
9.046480e-03,0.1,0.1
9.046560e-03,0.1,0.14
9.046640e-03,0.1,0.1
9.046720e-03,0.1,0.14
9.046800e-03,0.1,0.06
9.046880e-03,0.14,0.14
9.046960e-03,0.14,0.1
9.047040e-03,0.1,0.14
9.047120e-03,0.1,0.1
9.047200e-03,0.14,0.14
9.047280e-03,0.1,0.1
9.047360e-03,0.14,0.14
9.047440e-03,0.14,0.1
9.047520e-03,0.1,0.14
9.047600e-03,0.1,0.1
9.047680e-03,0.14,0.14
9.047760e-03,0.1,0.1
9.047840e-03,0.1,0.14
9.047920e-03,0.06,0.1
9.048000e-03,0.1,0.14
9.048080e-03,0.1,0.06
9.048160e-03,0.1,0.14
9.048240e-03,0.1,0.06
9.048320e-03,0.1,0.14
9.048400e-03,0.1,0.1
9.048480e-03,0.1,0.14
9.048560e-03,0.1,0.06
